event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
8411662618,true,2008-05-15 08:07:00.000,0.455879999979313,56.5661099998435,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662619,true,2008-05-15 09:09:24.000,0.521489999973914,56.5475699998248,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662620,true,2008-05-15 11:09:16.000,0.633839999961984,56.5472299997885,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662621,true,2008-05-15 11:37:32.000,0.662269999958358,56.5504099997784,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662622,true,2008-05-15 12:09:04.000,0.696429999953643,56.5548499997658,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662623,true,2008-05-15 12:40:16.000,0.730199999948566,56.5595899997527,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662624,true,2008-05-15 13:08:40.000,0.759689999943781,56.5639099997408,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662625,true,2008-05-15 14:38:40.000,0.866829999923309,56.5761799996935,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662626,true,2008-05-15 16:09:12.000,0.990749999892404,56.5911699996299,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662627,true,2008-05-15 17:08:24.000,1.06312999987026,56.5833999995878,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662628,true,2008-05-15 18:07:04.000,1.12116999984985,56.5774899995513,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662629,true,2008-05-15 18:38:04.000,1.16278999983361,56.5726799995234,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662630,true,2008-05-15 19:09:08.000,1.20221999981688,56.5685099994958,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662631,true,2008-05-15 19:38:32.000,1.23466999980207,56.564249999472,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662632,true,2008-05-15 21:07:48.000,1.3294399997529,56.5509399993971,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662633,true,2008-05-15 22:08:16.000,1.40075999970899,56.5545599993354,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662634,true,2008-05-15 23:37:04.000,1.44389999967936,56.5550899992955,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662635,true,2008-05-16 00:11:56.000,1.47604999965563,56.5557399992645,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662636,true,2008-05-16 00:38:24.000,1.50858999963016,56.554369999232,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662637,true,2008-05-16 01:39:52.000,1.56472999958266,56.5443299991729,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662638,true,2008-05-16 02:10:40.000,1.59336999955651,56.5380099991413,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662639,true,2008-05-16 02:37:24.000,1.62606999952482,56.5336899991041,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662640,true,2008-05-16 04:38:48.000,1.69159999945536,56.5259099990255,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662641,true,2008-05-16 06:07:44.000,1.80097999931939,56.5203999988817,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662642,true,2008-05-16 07:07:16.000,1.87470999921156,56.5236099987754,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662643,true,2008-05-16 09:37:44.000,2.08139999882815,56.5089699984312,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662644,true,2008-05-16 10:09:00.000,2.11996999874115,56.5037199983587,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662645,true,2008-05-16 10:37:00.000,2.1504799986685,56.4983699982995,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662646,true,2008-05-16 11:38:24.000,2.21052999851479,56.4869699981776,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662647,true,2008-05-16 13:09:24.000,2.31829999820039,56.4600599979405,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662648,true,2008-05-16 14:39:24.000,2.40951999789042,56.4352799977202,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662649,true,2008-05-16 15:07:00.000,2.43136999781019,56.4245699976645,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662650,true,2008-05-16 15:37:52.000,2.46269999769022,56.4109799975826,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662651,true,2008-05-16 16:41:20.000,2.52410999743926,56.3773399974149,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662652,true,2008-05-16 18:40:04.000,2.63997999689377,56.3484599970743,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662653,true,2008-05-16 19:38:48.000,2.69714999658825,56.3373299968934,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662654,true,2008-05-16 20:37:52.000,2.75633999624518,56.3217999966961,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662655,true,2008-05-16 22:10:28.000,2.84363999568976,56.2730099963845,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662656,true,2008-05-16 22:40:52.000,2.86677999553094,56.259959996298,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662657,true,2008-05-16 23:39:16.000,2.91976999514778,56.2297699960934,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662658,true,2008-05-17 00:08:20.000,2.94579999494889,56.2160099959896,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662659,true,2008-05-17 01:07:20.000,2.98817999461382,56.1789199958145,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662660,true,2008-05-17 03:08:56.000,3.07129999390304,56.0944599954519,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662661,true,2008-05-17 04:40:20.000,3.14814999316292,56.0469599950968,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662662,true,2008-05-17 06:37:20.000,3.2375099922051,55.9879399946554,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662663,true,2008-05-17 12:39:20.000,3.4657499892103,55.8200199933759,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662664,true,2008-05-17 13:08:52.000,3.48990998883786,55.8070299932276,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662665,true,2008-05-17 14:40:48.000,3.54580998793993,55.7640499928723,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662666,true,2008-05-17 16:07:04.000,3.59524998709425,55.7244399925452,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662667,true,2008-05-17 16:37:04.000,3.59698998706432,55.7218599925334,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662668,true,2008-05-17 17:07:00.000,3.59881998703093,55.7220299925212,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662669,true,2008-05-17 18:42:08.000,3.63303998639759,55.7174299922902,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662670,true,2008-05-17 19:38:20.000,3.67821998552957,55.6970999919745,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662671,true,2008-05-17 20:10:36.000,3.6877399853495,55.6801699919048,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662672,true,2008-05-17 21:07:04.000,3.72092998468017,55.6564499916632,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662673,true,2008-05-17 21:37:36.000,3.72101998469015,55.6403799916603,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662674,true,2008-05-17 22:09:36.000,3.7206299847123,55.6215499916605,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662675,true,2008-05-17 23:42:56.000,3.71902998476201,55.599819991669,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662676,true,2008-05-18 00:40:12.000,3.70805998499882,55.5888099917469,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662677,true,2008-05-18 01:07:00.000,3.71521998485555,55.5811599916941,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662678,true,2008-05-18 01:43:40.000,3.71194998492851,55.5745799917168,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662679,true,2008-05-18 02:43:16.000,3.70149998515038,55.5663299917909,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662680,true,2008-05-18 03:39:04.000,3.70167998515289,55.5577799917885,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662681,true,2008-05-18 04:07:24.000,3.71303998492855,55.5436799917047,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662682,true,2008-05-18 05:07:48.000,3.6982599852547,55.513759991807,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662683,true,2008-05-18 06:07:00.000,3.69424998535338,55.4900099918326,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662684,true,2008-05-18 06:39:40.000,3.68827998548388,55.4761399918733,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662685,true,2008-05-18 08:37:28.000,3.67499998578574,55.4236999919607,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662686,true,2008-05-18 10:37:00.000,3.6501099863032,55.3747199921287,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662687,true,2008-05-18 13:38:40.000,3.47581998932333,55.3265399932599,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662688,true,2008-05-18 19:10:04.000,3.26544999214182,55.3462799944522,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662689,true,2008-05-18 20:38:32.000,3.19304999295203,55.3399999948191,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662690,true,2008-05-18 22:08:12.000,3.1120299937747,55.3212199952051,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662691,true,2008-05-19 00:11:28.000,2.98798999486985,55.2958399957504,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662692,true,2008-05-19 03:39:44.000,2.91860999540853,55.2695899960319,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662693,true,2008-05-19 05:38:08.000,2.89053999561391,55.2513599961408,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662694,true,2008-05-19 07:38:16.000,2.81103999614296,55.2411299964386,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662695,true,2008-05-19 12:10:36.000,2.72448999665994,55.2036499967397,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662696,true,2008-05-19 13:37:44.000,2.69359999683427,55.1645499968408,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662697,true,2008-05-19 14:07:04.000,2.68967999685724,55.1523599968531,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662698,true,2008-05-19 15:10:36.000,2.70170999679873,55.1277499968124,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662699,true,2008-05-19 20:37:16.000,2.68987999686983,55.0834199968494,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662700,true,2008-05-19 21:07:56.000,2.66984999697402,55.0765899969143,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662701,true,2008-05-19 22:37:28.000,2.64475999710302,55.0531599969934,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662702,true,2008-05-20 00:41:36.000,2.5935399973436,55.0512399971516,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662703,true,2008-05-20 01:09:20.000,2.57042999744775,55.0417399972203,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662704,true,2008-05-20 01:37:16.000,2.54746999754794,55.0307299972872,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662705,true,2008-05-20 02:07:00.000,2.53397999760644,55.0164499973256,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662706,true,2008-05-20 02:38:24.000,2.51900999767007,54.9998099973677,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662707,true,2008-05-20 03:38:00.000,2.46565999787898,54.9822399975146,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662708,true,2008-05-20 04:40:28.000,2.44684999794821,54.9791699975649,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662709,true,2008-05-20 08:38:56.000,2.42631999801816,55.0000399976196,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662710,true,2008-05-20 11:07:44.000,2.45672999791159,54.9843299975387,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662711,true,2008-05-20 12:08:52.000,2.44625999794862,54.9912599975669,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662712,true,2008-05-20 12:38:20.000,2.44506999795274,54.9923699975701,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662713,true,2008-05-20 13:07:20.000,2.4437599979573,54.9934699975736,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662714,true,2008-05-20 16:11:12.000,2.41600999805451,54.9957099976462,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662715,true,2008-05-20 17:10:52.000,2.42985999800664,54.9936299976102,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662716,true,2008-05-20 17:37:36.000,2.44436999795524,54.9925099975719,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662717,true,2008-05-20 18:08:44.000,2.44243999796203,54.9934599975771,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662718,true,2008-05-20 18:39:12.000,2.44172999796451,54.993909997579,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662719,true,2008-05-20 21:08:56.000,2.43450999799048,54.9919499975979,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662720,true,2008-05-20 21:39:44.000,2.43438999799071,54.9933399975983,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662721,true,2008-05-21 02:37:04.000,2.39560999812283,55.0016299976986,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662722,true,2008-05-21 03:39:28.000,2.37653999818591,54.9983299977464,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662723,true,2008-05-21 04:07:48.000,2.35702999824893,54.9917099977944,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662724,true,2008-05-21 04:38:16.000,2.36914999821134,54.9853199977644,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662725,true,2008-05-21 06:38:20.000,2.41989999804025,55.0018599976363,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662726,true,2008-05-21 07:10:12.000,2.42972999800672,54.9963899976106,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662727,true,2008-05-21 10:08:40.000,2.4471899979456,54.9888999975643,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662728,true,2008-05-21 13:39:04.000,2.44453999795463,54.9925099975715,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662729,true,2008-05-21 14:39:04.000,2.43932999797323,54.9928699975853,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662730,true,2008-05-21 15:09:16.000,2.44518999795221,54.9931199975698,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662731,true,2008-05-21 16:08:36.000,2.45375999792194,54.9877199975468,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662732,true,2008-05-21 18:07:00.000,2.45513999791726,54.985269997543,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662733,true,2008-05-21 19:39:04.000,2.4468699979464,54.9913699975653,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662734,true,2008-05-21 20:07:48.000,2.43971999797185,54.9928199975842,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662735,true,2008-05-21 20:37:48.000,2.43775999797859,54.9944999975895,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662736,true,2008-05-21 21:10:04.000,2.43742999797977,54.9944899975903,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662737,true,2008-05-21 21:39:32.000,2.4375799979794,54.9932699975899,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662738,true,2008-05-21 22:09:48.000,2.43873999797535,54.9927799975868,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662739,true,2008-05-22 04:40:00.000,2.42881999800969,54.997979997613,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662740,true,2008-05-22 07:08:28.000,2.44776999794318,54.9912099975629,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662741,true,2008-05-22 08:07:40.000,2.43775999797865,54.9940799975894,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662742,true,2008-05-22 09:11:44.000,2.45444999791942,54.987809997545,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662743,true,2008-05-22 11:38:48.000,2.44518999795236,54.9920899975697,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662744,true,2008-05-22 12:38:40.000,2.43881999797499,54.9932599975866,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662745,true,2008-05-22 14:39:40.000,2.42011999803931,55.0031999976358,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662746,true,2008-05-22 15:09:48.000,2.42394999802614,55.0022499976258,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662747,true,2008-05-22 16:10:04.000,2.42306999802932,55.0013599976281,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662748,true,2008-05-22 17:07:00.000,2.42707999801551,55.0000499976176,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662749,true,2008-05-22 17:39:48.000,2.42891999800973,54.9951999976127,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662750,true,2008-05-22 18:44:00.000,2.4224299980316,55.0009899976298,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662751,true,2008-05-23 03:39:56.000,2.40967999807411,55.011159997663,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662752,true,2008-05-23 04:07:52.000,2.41080999807019,55.0116599976601,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662753,true,2008-05-23 05:37:00.000,2.42292999802978,55.0015799976285,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662754,true,2008-05-23 07:07:32.000,2.43906999797423,54.9923499975859,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662755,true,2008-05-23 09:07:40.000,2.45773999790815,54.982459997536,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662756,true,2008-05-23 10:07:40.000,2.44807999794238,54.988949997562,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662757,true,2008-05-23 11:39:32.000,2.44123999796645,54.9925399975802,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662758,true,2008-05-23 12:10:00.000,2.42899999800941,54.9954399976125,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662759,true,2008-05-23 14:10:00.000,2.428159998012,54.9980399976148,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662760,true,2008-05-23 15:37:44.000,2.43942999797285,54.993039997585,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662761,true,2008-05-23 16:39:04.000,2.43752999797954,54.99357999759,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662762,true,2008-05-23 21:39:28.000,2.41904999804339,55.0003999976385,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662763,true,2008-05-23 22:37:32.000,2.41987999804057,55.0000699976364,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662764,true,2008-05-24 03:38:52.000,2.39361999812795,55.013089997704,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662765,true,2008-05-24 04:07:36.000,2.39028999813936,55.0102599977123,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662766,true,2008-05-24 04:37:40.000,2.41038999807327,54.9994599976608,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662767,true,2008-05-24 10:39:12.000,2.39393999812644,55.0164499977033,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662768,true,2008-05-24 11:38:52.000,2.40450999809168,55.0110699976763,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662769,true,2008-05-24 12:37:00.000,2.40184999809984,55.0172699976832,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662770,true,2008-05-24 14:01:12.000,2.38839999814438,55.0197299977174,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662771,true,2008-05-24 14:41:20.000,2.37651999818443,55.0103899977468,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662772,true,2008-05-24 15:11:12.000,2.38956999814153,55.0119499977142,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662773,true,2008-05-24 16:07:20.000,2.3729999981944,55.0213699977559,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662774,true,2008-05-24 16:39:08.000,2.36657999821537,55.0183599977717,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662775,true,2008-05-24 20:10:08.000,2.35082999826522,55.0166999978103,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662776,true,2008-05-24 20:39:32.000,2.34949999826925,55.0175699978135,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662777,true,2008-05-24 21:39:44.000,2.35013999826785,55.0127699978118,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662778,true,2008-05-24 22:08:56.000,2.35113999826485,55.0118299978094,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662779,true,2008-05-24 23:38:20.000,2.3450799982837,55.0112899978241,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662780,true,2008-05-25 00:09:12.000,2.34797999827523,55.0072899978169,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662781,true,2008-05-25 00:37:16.000,2.3440799982874,55.0061999978263,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662782,true,2008-05-25 07:39:00.000,2.34987999826837,55.0150999978125,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662783,true,2008-05-25 10:38:08.000,2.34881999827191,55.013089997815,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662784,true,2008-05-25 13:37:00.000,2.35935999823786,55.0217499977896,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
8411662785,true,2008-05-25 18:07:44.000,2.35155999826397,55.0084099978082,"gps","Halichoerus grypus","gp13-902-08","gp13-902-08","GreySeal_McConnell_UK"
