"dataset_id","scientific_name","common_name","site_name","colony_name","lat_colony","lon_colony","device","bird_id","track_id","original_track_id","age","sex","breed_stage","breed_status","date_gmt","time_gmt","latitude","longitude","argos_quality","equinox"
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"04:00:00",-24.33992,-128.32953,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"04:40:00",-24.33987,-128.32961,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"05:20:00",-24.33982,-128.32948,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"06:00:00",-24.33992,-128.32996,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"06:40:00",-24.33983,-128.32961,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"07:20:00",-24.33996,-128.32956,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"08:00:00",-24.33992,-128.32952,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"08:40:00",-24.33934,-128.32922,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"09:20:00",-24.33967,-128.32975,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"10:00:00",-24.33979,-128.32969,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"10:40:00",-24.34002,-128.33006,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"11:20:00",-24.33992,-128.32951,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"12:00:00",-24.33982,-128.32928,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"12:40:00",-24.33993,-128.32942,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"13:20:00",-24.33992,-128.32943,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"14:00:00",-24.33984,-128.32947,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"14:40:00",-24.33972,-128.32961,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"15:20:00",-24.33985,-128.32964,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"16:00:00",-24.3399,-128.32945,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"16:40:00",-24.33986,-128.32945,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"17:20:00",-24.3398,-128.3294,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"18:00:00",-24.3397,-128.32952,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"18:39:00",-24.3398,-128.32947,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"19:20:00",-24.33991,-128.32997,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"20:00:00",-24.33994,-128.32975,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"20:39:00",-24.33978,-128.32952,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"21:19:00",-24.33987,-128.3295,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"21:59:00",-24.33964,-128.32965,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"22:39:00",-24.33989,-128.32946,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"23:20:00",-24.33996,-128.3296,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-12,"23:59:00",-24.33972,-128.32942,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"00:39:00",-24.33988,-128.32939,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"01:20:00",-24.34002,-128.32914,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"01:59:00",-24.33989,-128.32943,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"02:39:00",-24.33977,-128.3294,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"03:19:00",-24.33986,-128.32959,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"03:59:00",-24.33978,-128.32952,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"04:39:00",-24.33982,-128.32949,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"05:19:00",-24.3399,-128.32962,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"05:59:00",-24.33989,-128.32957,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"06:39:00",-24.3399,-128.32925,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"07:19:00",-24.34,-128.32969,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-13,"07:59:00",-24.33971,-128.32938,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"01:18:00",-35.74032,-104.79348,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"01:58:00",-35.58161,-104.74568,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"02:38:00",-35.41834,-104.69181,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"03:18:00",-35.27014,-104.63268,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"03:58:00",-35.15273,-104.49855,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"04:38:00",-35.01617,-104.36004,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"05:18:00",-34.83236,-104.27861,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"05:58:00",-34.65083,-104.18591,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"06:38:00",-34.48497,-104.11983,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"07:18:00",-34.31108,-104.02857,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"07:58:00",-34.14166,-103.93698,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"08:38:00",-33.97511,-103.85982,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"09:18:00",-33.83268,-103.73526,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"09:58:00",-33.70797,-103.63703,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"10:38:00",-33.68537,-103.63838,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"11:18:00",-33.61406,-103.59885,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"11:58:00",-33.54578,-103.39101,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"12:38:00",-33.49659,-103.16866,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"13:17:00",-33.42505,-102.95978,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"13:57:00",-33.4149,-102.82696,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"14:37:00",-33.41318,-102.71226,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"15:17:00",-33.38738,-102.61211,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"15:57:00",-33.275,-102.47778,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"16:37:00",-33.18146,-102.34878,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"17:17:00",-33.04748,-102.24025,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"17:57:00",-32.94036,-102.10209,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"18:37:00",-32.84796,-102.02052,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"19:17:00",-32.64967,-102.0242,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"19:57:00",-32.50386,-101.9279,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"20:37:00",-32.34724,-101.95072,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"21:17:00",-32.27802,-101.93641,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"21:57:00",-32.09023,-101.91398,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"22:37:00",-31.91089,-101.78579,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"23:17:00",-31.71546,-101.61738,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-21,"23:57:00",-31.53536,-101.43474,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"00:37:00",-31.36245,-101.20142,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"01:17:00",-31.24545,-100.98872,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"01:57:00",-31.16521,-100.8987,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"02:37:00",-31.03772,-100.70697,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"03:17:00",-30.83992,-100.63626,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"03:57:00",-30.70713,-100.51026,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"04:37:00",-30.54717,-100.37566,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"05:17:00",-30.39501,-100.2193,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"05:57:00",-30.24015,-100.02574,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"06:37:00",-30.1764,-99.79304,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"07:17:00",-30.0853,-99.5427,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"07:57:00",-29.94916,-99.31587,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"08:37:00",-29.83305,-99.07057,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"09:17:00",-29.75884,-98.77957,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"09:57:00",-29.7766,-98.70452,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"10:37:00",-29.74498,-98.42621,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"11:17:00",-29.53099,-98.28295,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"11:57:00",-29.34509,-98.10153,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"12:37:00",-29.2605,-98.04487,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"13:17:00",-29.14832,-97.7498,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"13:57:00",-29.08592,-97.43185,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"14:37:00",-29.08581,-97.08723,NA,NA
1004,"Pterodroma ultima","Murphy's Petrel","Henderson Island","North Beach",-24.34,-128.33,"GPS","MUPE10",69208,"MUPE10","adult","unknown","incubation","breeding",2015-06-22,"15:17:00",-28.89241,-97.10446,NA,NA
