ID,Latitude,Longitude,DateGMT,TimeGMT
2689,-51.31164,-60.08137,16/11/1998,22:40:00
2689,-51.31145,-60.08426,16/11/1998,23:40:00
2689,-51.31126,-60.08716,17/11/1998,00:40:00
2689,-51.31106,-60.09005,17/11/1998,01:40:00
2689,-51.31087,-60.09295,17/11/1998,02:40:00
2689,-51.31068,-60.09584,17/11/1998,03:40:00
2689,-51.31048,-60.09874,17/11/1998,04:40:00
2689,-51.31029,-60.10163,17/11/1998,05:40:00
2689,-51.3101,-60.10453,17/11/1998,06:40:00
2689,-51.31144,-60.10074,17/11/1998,07:40:00
2689,-51.32271,-60.08723,17/11/1998,08:40:00
2689,-51.34366,-60.07048,17/11/1998,09:40:00
2689,-51.33867,-60.06855,17/11/1998,10:40:00
2689,-51.3269,-60.07052,17/11/1998,11:40:00
2689,-51.31513,-60.07248,17/11/1998,12:40:00
2689,-51.30335,-60.07444,17/11/1998,13:40:00
2689,-51.29158,-60.0764,17/11/1998,14:40:00
2689,-51.27981,-60.07837,17/11/1998,15:40:00
2690,-51.27,-60.08,18/11/1998,16:10:00
2690,-51.18991,-59.97503,18/11/1998,17:10:00
2690,-51.10983,-59.87006,18/11/1998,18:10:00
2690,-51.02974,-59.76508,18/11/1998,19:10:00
2690,-51.02969,-59.76311,18/11/1998,20:10:00
2690,-51.04203,-59.77711,18/11/1998,21:10:00
2690,-51.04426,-59.77237,18/11/1998,22:10:00
2690,-51.0334,-59.7434,18/11/1998,23:10:00
2690,-51.02911,-59.72208,19/11/1998,00:10:00
2690,-51.02668,-59.70294,19/11/1998,01:10:00
2690,-51.02426,-59.68379,19/11/1998,02:10:00
2690,-51.02183,-59.66464,19/11/1998,03:10:00
2690,-51.0194,-59.6455,19/11/1998,04:10:00
2690,-51.01697,-59.62635,19/11/1998,05:10:00
2690,-51.01455,-59.60721,19/11/1998,06:10:00
2690,-51.07209,-59.42931,19/11/1998,07:10:00
2690,-51.2351,-58.97222,19/11/1998,08:10:00
2690,-51.3981,-58.51513,19/11/1998,09:10:00
2690,-51.25965,-59.7322,19/11/1998,10:10:00
2690,-51.12571,-60.59311,19/11/1998,11:10:00
2690,-51.01419,-60.5837,19/11/1998,12:10:00
2690,-50.90267,-60.57429,19/11/1998,13:10:00
2690,-50.79115,-60.56489,19/11/1998,14:10:00
2690,-50.67963,-60.55548,19/11/1998,15:10:00
2690,-50.56812,-60.54607,19/11/1998,16:10:00
2690,-50.4566,-60.53667,19/11/1998,17:10:00
2690,-50.04741,-60.4352,19/11/1998,18:10:00
2690,-49.52332,-60.29855,19/11/1998,19:10:00
2690,-49.05407,-60.18589,19/11/1998,20:10:00
2690,-48.64985,-60.23441,19/11/1998,21:10:00
2690,-48.29776,-60.32592,19/11/1998,22:10:00
2690,-48.17372,-60.52202,19/11/1998,23:10:00
2690,-48.11702,-60.56203,20/11/1998,00:10:00
2690,-48.06032,-60.60205,20/11/1998,01:10:00
2690,-48.00363,-60.64206,20/11/1998,02:10:00
2690,-47.94693,-60.68207,20/11/1998,03:10:00
2690,-47.89023,-60.72208,20/11/1998,04:10:00
2690,-47.8573,-60.75171,20/11/1998,05:10:00
2690,-47.91815,-60.74037,20/11/1998,06:10:00
2690,-47.89776,-60.83447,20/11/1998,07:10:00
2690,-47.62033,-61.03324,20/11/1998,08:10:00
2690,-47.36754,-61.3007,20/11/1998,09:10:00
2690,-47.1591,-61.69175,20/11/1998,10:10:00
2690,-47.06692,-61.91964,20/11/1998,11:10:00
2690,-47.02638,-62.07509,20/11/1998,12:10:00
2690,-46.98583,-62.23053,20/11/1998,13:10:00
2690,-46.94529,-62.38597,20/11/1998,14:10:00
2690,-46.90474,-62.54141,20/11/1998,15:10:00
2690,-46.8642,-62.69686,20/11/1998,16:10:00
2690,-46.82365,-62.8523,20/11/1998,17:10:00
2690,-46.78311,-63.00774,20/11/1998,18:10:00
2690,-46.75435,-63.27547,20/11/1998,19:10:00
2690,-46.76446,-63.91332,20/11/1998,20:10:00
2690,-46.85895,-64.48315,20/11/1998,21:10:00
2690,-46.92886,-65.09391,20/11/1998,22:10:00
2690,-46.85003,-65.49711,20/11/1998,23:10:00
2690,-46.81302,-65.8866,21/11/1998,00:10:00
2690,-46.81521,-65.96518,21/11/1998,01:10:00
2690,-46.82501,-65.98332,21/11/1998,02:10:00
2690,-46.83481,-66.00146,21/11/1998,03:10:00
2690,-46.84462,-66.01959,21/11/1998,04:10:00
2690,-46.85442,-66.03773,21/11/1998,05:10:00
2690,-46.86422,-66.05587,21/11/1998,06:10:00
2690,-46.72683,-66.14577,21/11/1998,07:10:00
2690,-46.53163,-66.25955,21/11/1998,08:10:00
2690,-46.36878,-66.32568,21/11/1998,09:10:00
2690,-46.21374,-66.5282,21/11/1998,10:10:00
2690,-46.16079,-66.40647,21/11/1998,11:10:00
2690,-46.08529,-66.34031,21/11/1998,12:10:00
2690,-45.98082,-66.3456,21/11/1998,13:10:00
2690,-45.87635,-66.35089,21/11/1998,14:10:00
2690,-45.77188,-66.35617,21/11/1998,15:10:00
2690,-45.6674,-66.36146,21/11/1998,16:10:00
2690,-45.56293,-66.36675,21/11/1998,17:10:00
2690,-45.45846,-66.37203,21/11/1998,18:10:00
2690,-45.35399,-66.37732,21/11/1998,19:10:00
2690,-45.24951,-66.38261,21/11/1998,20:10:00
2690,-45.21449,-66.20909,21/11/1998,21:10:00
2690,-45.20529,-65.99464,21/11/1998,22:10:00
2690,-45.13838,-65.75392,21/11/1998,23:10:00
2690,-45.07839,-65.51476,22/11/1998,00:10:00
2690,-45.09364,-65.52271,22/11/1998,01:10:00
2690,-45.1089,-65.53066,22/11/1998,02:10:00
2690,-45.12416,-65.5386,22/11/1998,03:10:00
2690,-45.13941,-65.54655,22/11/1998,04:10:00
2690,-45.15467,-65.5545,22/11/1998,05:10:00
2690,-45.16993,-65.56244,22/11/1998,06:10:00
2690,-45.16961,-65.58115,22/11/1998,07:10:00
2690,-45.16811,-65.60068,22/11/1998,08:10:00
2690,-45.16662,-65.6202,22/11/1998,09:10:00
2690,-45.16512,-65.63973,22/11/1998,10:10:00
2690,-45.16362,-65.65926,22/11/1998,11:10:00
2690,-45.16213,-65.67878,22/11/1998,12:10:00
2690,-45.16063,-65.69831,22/11/1998,13:10:00
2690,-45.15913,-65.71783,22/11/1998,14:10:00
2690,-45.15764,-65.73736,22/11/1998,15:10:00
2690,-45.15614,-65.75688,22/11/1998,16:10:00
2690,-45.15464,-65.77641,22/11/1998,17:10:00
2690,-45.15315,-65.79594,22/11/1998,18:10:00
2690,-45.15165,-65.81546,22/11/1998,19:10:00
2690,-45.15015,-65.83499,22/11/1998,20:10:00
2690,-45.12546,-65.76601,22/11/1998,21:10:00
2690,-45.0981,-65.68687,22/11/1998,22:10:00
2690,-45.07073,-65.60773,22/11/1998,23:10:00
2690,-45.06199,-65.57699,23/11/1998,00:10:00
2690,-45.072,-65.59505,23/11/1998,01:10:00
2690,-45.08202,-65.6131,23/11/1998,02:10:00
2690,-45.09204,-65.63115,23/11/1998,03:10:00
2690,-45.10205,-65.64921,23/11/1998,04:10:00
2690,-45.11207,-65.66726,23/11/1998,05:10:00
2690,-45.12209,-65.68531,23/11/1998,06:10:00
2690,-45.1321,-65.70337,23/11/1998,07:10:00
2690,-45.14949,-65.68031,23/11/1998,08:10:00
2690,-45.17743,-65.59835,23/11/1998,09:10:00
2690,-45.27771,-65.75678,23/11/1998,10:10:00
2690,-45.35821,-65.93382,23/11/1998,11:10:00
2690,-45.24138,-65.89537,23/11/1998,12:10:00
2690,-45.12454,-65.85692,23/11/1998,13:10:00
2690,-45.00771,-65.81847,23/11/1998,14:10:00
2690,-44.89088,-65.78002,23/11/1998,15:10:00
2690,-44.77404,-65.74157,23/11/1998,16:10:00
2690,-44.65721,-65.70312,23/11/1998,17:10:00
2690,-44.54037,-65.66467,23/11/1998,18:10:00
2690,-44.59232,-65.43344,23/11/1998,19:10:00
2690,-44.70096,-65.13748,23/11/1998,20:10:00
2690,-44.8096,-64.84152,23/11/1998,21:10:00
2690,-44.80113,-64.50653,23/11/1998,22:10:00
2690,-44.61548,-64.17809,23/11/1998,23:10:00
2690,-44.30812,-64.15713,24/11/1998,00:10:00
2690,-44.08275,-64.1675,24/11/1998,01:10:00
2690,-44.09639,-64.202,24/11/1998,02:10:00
2690,-44.11003,-64.2365,24/11/1998,03:10:00
2690,-44.12367,-64.271,24/11/1998,04:10:00
2690,-44.13732,-64.3055,24/11/1998,05:10:00
2690,-44.16182,-64.30854,24/11/1998,06:10:00
2690,-44.21292,-64.23453,24/11/1998,07:10:00
2690,-44.40742,-64.11194,24/11/1998,08:10:00
2690,-44.70391,-64.01689,24/11/1998,09:10:00
2690,-45.00507,-64.14629,24/11/1998,10:10:00
2690,-45.36154,-64.11406,24/11/1998,11:10:00
2690,-45.77507,-63.91508,24/11/1998,12:10:00
2690,-46.1886,-63.7161,24/11/1998,13:10:00
2690,-46.60213,-63.51712,24/11/1998,14:10:00
2690,-47.01567,-63.31814,24/11/1998,15:10:00
2690,-47.4292,-63.11916,24/11/1998,16:10:00
2690,-47.84273,-62.92018,24/11/1998,17:10:00
2690,-48.25626,-62.72121,24/11/1998,18:10:00
2690,-48.33411,-62.63522,24/11/1998,19:10:00
2690,-48.35185,-62.49651,24/11/1998,20:10:00
2690,-48.2331,-62.21535,24/11/1998,21:10:00
2690,-48.61547,-62.1882,24/11/1998,22:10:00
2690,-48.81297,-61.93191,24/11/1998,23:10:00
2690,-49.04597,-61.75667,25/11/1998,00:10:00
2690,-49.27898,-61.58142,25/11/1998,01:10:00
2690,-49.51199,-61.40618,25/11/1998,02:10:00
2690,-49.74499,-61.23093,25/11/1998,03:10:00
2690,-49.90502,-61.07988,25/11/1998,04:10:00
2690,-49.58943,-61.08652,25/11/1998,05:10:00
2690,-49.51561,-61.0671,25/11/1998,06:10:00
2690,-49.71104,-60.77691,25/11/1998,07:10:00
2690,-50.01923,-60.40637,25/11/1998,08:10:00
2690,-50.3367,-60.31207,25/11/1998,09:10:00
2690,-50.63896,-60.19069,25/11/1998,10:10:00
2690,-50.73978,-60.1629,25/11/1998,11:10:00
2690,-50.80158,-60.15324,25/11/1998,12:10:00
2690,-50.86338,-60.14358,25/11/1998,13:10:00
2690,-50.92519,-60.13391,25/11/1998,14:10:00
2690,-50.98699,-60.12425,25/11/1998,15:10:00
2690,-51.04879,-60.11459,25/11/1998,16:10:00
2690,-51.1106,-60.10492,25/11/1998,17:10:00
2690,-51.1724,-60.09526,25/11/1998,18:10:00
2690,-51.2342,-60.0856,25/11/1998,19:10:00
2691,-50.096,-61.624,04/12/1998,05:42:35
2691,-49.65624,-61.72834,04/12/1998,06:42:35
2691,-49.10595,-62.29848,04/12/1998,07:42:35
2691,-48.48725,-62.30872,04/12/1998,08:42:35
2691,-47.8955,-62.87994,04/12/1998,09:42:35
2691,-47.35428,-63.4148,04/12/1998,10:42:35
2691,-46.89072,-63.89377,04/12/1998,11:42:35
2691,-46.54031,-64.12625,04/12/1998,12:42:35
2691,-46.23674,-64.25668,04/12/1998,13:42:35
2691,-45.93317,-64.38711,04/12/1998,14:42:35
2691,-45.6296,-64.51755,04/12/1998,15:42:35
2691,-45.32603,-64.64798,04/12/1998,16:42:35
2691,-45.02246,-64.77842,04/12/1998,17:42:35
2691,-44.71889,-64.90885,04/12/1998,18:42:35
2691,-44.41532,-65.03928,04/12/1998,19:42:35
2691,-44.45731,-65.06645,04/12/1998,20:42:35
2691,-44.32432,-65.0243,04/12/1998,21:42:35
2691,-43.90878,-64.89141,04/12/1998,22:42:35
2691,-43.86048,-64.95842,04/12/1998,23:42:35
2691,-43.83071,-64.99393,05/12/1998,00:42:35
2691,-43.81846,-64.99962,05/12/1998,01:42:35
2691,-43.80622,-65.00532,05/12/1998,02:42:35
2691,-43.79397,-65.01101,05/12/1998,03:42:35
2691,-43.78173,-65.01671,05/12/1998,04:42:35
2691,-43.76948,-65.0224,05/12/1998,05:42:35
2691,-43.75724,-65.0281,05/12/1998,06:42:35
2691,-43.76561,-64.89421,05/12/1998,07:42:35
2691,-43.79539,-64.61537,05/12/1998,08:42:35
2691,-43.82518,-64.33653,05/12/1998,09:42:35
2691,-43.83382,-64.12918,05/12/1998,10:42:35
2691,-43.83927,-63.96648,05/12/1998,11:42:35
2691,-43.86352,-64.06778,05/12/1998,12:42:35
2691,-43.88776,-64.16908,05/12/1998,13:42:35
2691,-43.91201,-64.27038,05/12/1998,14:42:35
2691,-43.93625,-64.37167,05/12/1998,15:42:35
2691,-43.9605,-64.47297,05/12/1998,16:42:35
2691,-43.98474,-64.57427,05/12/1998,17:42:35
2691,-44.00899,-64.67557,05/12/1998,18:42:35
2691,-44.02448,-64.74624,05/12/1998,19:42:35
2691,-44.00818,-64.70568,05/12/1998,20:42:35
2691,-43.99187,-64.66511,05/12/1998,21:42:35
2691,-43.95413,-64.82776,05/12/1998,22:42:35
2691,-43.90074,-65.13859,05/12/1998,23:42:35
2691,-43.89934,-65.16235,06/12/1998,00:42:35
2691,-43.9042,-65.15154,06/12/1998,01:42:35
2691,-43.90907,-65.14074,06/12/1998,02:42:35
2691,-43.91393,-65.12993,06/12/1998,03:42:35
2691,-43.9188,-65.11912,06/12/1998,04:42:35
2691,-43.90645,-64.90717,06/12/1998,05:42:35
2691,-43.86092,-64.30717,06/12/1998,06:42:35
2691,-43.85567,-64.24029,06/12/1998,07:42:35
2691,-43.86638,-64.38447,06/12/1998,08:42:35
2691,-43.87708,-64.52865,06/12/1998,09:42:35
2691,-43.88779,-64.67283,06/12/1998,10:42:35
2691,-43.93871,-64.7817,06/12/1998,11:42:35
